source	target
PBX2	ZDHHC14
PBX2	ZDHHC7
PBX2	ZEB2
PBX2	ZFAT
PBX2	ZFP36L1
PBX2	ZFPM2
PBX2	ZFYVE28
PBX2	ZMIZ1
PBX2	ZMYND8
PBX2	ZNF608
PBX2	ZNRF1
PBX3	ABLIM1
PBX3	ABR
PBX3	ABTB2
PBX3	ACTB
PBX3	ACTG1
PBX3	ACTN4
PBX3	ADAM12
PBX3	ADAMTSL1
PBX3	ADGRG6
PBX3	ADGRL2
PBX3	AFAP1
PBX3	AFF1
PBX3	AHDC1
PBX3	AK5
PBX3	AKAP13
PBX3	AKAP6
PBX3	ALCAM
PBX3	ALPK2
PBX3	AMPD3
PBX3	ANK1
PBX3	ANK3
PBX3	ANKFN1
PBX3	ANKRD28
PBX3	ANO4
PBX3	ANO6
PBX3	ANTXR2
PBX3	ANXA1
PBX3	ANXA2
PBX3	APBB2
PBX3	APP
PBX3	ARHGAP18
PBX3	ARHGAP26
PBX3	ARHGEF1
PBX3	ARHGEF3
PBX3	ARID1A
PBX3	ARID1B
PBX3	ARID5B
PBX3	ASAP1
PBX3	ASAP2
PBX3	ATP2A2
PBX3	ATP9B
PBX3	ATXN1
PBX3	ATXN10
PBX3	AUTS2
PBX3	BACH2
PBX3	BBC3
PBX3	BBOX1
PBX3	BBX
PBX3	BCAR3
PBX3	BCAS3
PBX3	BCAT1
PBX3	BCKDHB
PBX3	BCL3
PBX3	BHLHE40
PBX3	BICC1
PBX3	BLK
PBX3	BMPER
PBX3	BNC2
PBX3	CACHD1
PBX3	CACNA2D1
PBX3	CALD1
PBX3	CAMK2D
PBX3	CAPN2
PBX3	CAST
PBX3	CBLB
PBX3	CCDC97
PBX3	CCND1
PBX3	CCR7
PBX3	CD226
PBX3	CD44
PBX3	CDC42EP3
PBX3	CDH2
PBX3	CDK14
PBX3	CDK5RAP2
PBX3	CDK6
PBX3	CFL1
PBX3	CHD9
PBX3	CHN1
PBX3	CIC
PBX3	CLEC16A
PBX3	CMIP
PBX3	CNIH3
PBX3	CNTNAP2
PBX3	COA1
PBX3	COL1A2
PBX3	COL21A1
PBX3	COL5A1
PBX3	CORO1C
PBX3	CREB1
PBX3	CREB5
PBX3	CRIM1
PBX3	CSNK1D
PBX3	CTBS
PBX3	CTIF
PBX3	CTNNA1
PBX3	CUBN
PBX3	CUEDC1
PBX3	CUX1
PBX3	CYP24A1
PBX3	CYTH4
PBX3	DAAM1
PBX3	DAB1
PBX3	DAB2IP
PBX3	DCLK1
PBX3	DCLK2
PBX3	DENND2B
PBX3	DENND3
PBX3	DGAT1
PBX3	DGKB
PBX3	DGKI
PBX3	DIAPH3
PBX3	DLC1
PBX3	DMD
PBX3	DNMBP
PBX3	DOCK10
PBX3	DOCK2
PBX3	DOCK4
PBX3	DOCK5
PBX3	DPF3
PBX3	DPYSL2
PBX3	DPYSL3
PBX3	DST
PBX3	DUSP22
PBX3	DUSP4
PBX3	DUSP5
PBX3	DYNC2H1
PBX3	EBF1
PBX3	ECE1
PBX3	EFHC1
PBX3	EFNA5
PBX3	EGFR
PBX3	EHD1
PBX3	EHMT1
PBX3	ENO3
PBX3	EPAS1
PBX3	EPS8
PBX3	ERC1
PBX3	ERGIC1
PBX3	ETS1
PBX3	ETV6
PBX3	EVL
PBX3	EXOC4
PBX3	FAM110B
PBX3	FBN1
PBX3	FGD6
PBX3	FGGY
PBX3	FHOD3
PBX3	FILIP1L
PBX3	FLNA
PBX3	FMN1
PBX3	FMN2
PBX3	FNBP1
PBX3	FNDC3B
PBX3	FOXO3
PBX3	FOXP1
PBX3	FRMD3
PBX3	FRMD4A
PBX3	FRMD4B
PBX3	FRMD6
PBX3	FSCN1
PBX3	FSCN2
PBX3	FTO
PBX3	FYN
PBX3	GALNT10
PBX3	GALNT15
PBX3	GALNT2
PBX3	GLIS3
PBX3	GLS
PBX3	GMDS
PBX3	GNA12
PBX3	GPR132
PBX3	GPX4
PBX3	GRAMD1B
PBX3	GRAMD2B
PBX3	GRK6
PBX3	GSDME
PBX3	GSE1
PBX3	GTDC1
PBX3	HDAC4
PBX3	HDAC9
PBX3	HECW2
PBX3	HIVEP1
PBX3	HIVEP2
PBX3	HIVEP3
PBX3	HMCN1
PBX3	HRH1
PBX3	IER5
PBX3	IGF1R
PBX3	IGF2BP3
PBX3	IL1R1
PBX3	IL21R
PBX3	IMMP2L
PBX3	INPP5A
PBX3	INPP5D
PBX3	IRF4
PBX3	ITGB5
PBX3	ITGB6
PBX3	ITGBL1
PBX3	ITPR1
PBX3	ITPR2
PBX3	JADE2
PBX3	JARID2
PBX3	JCAD
PBX3	KALRN
PBX3	KANSL1
PBX3	KAT6B
PBX3	KCNK1
PBX3	KCNMA1
PBX3	KDM4B
PBX3	KDM4C
PBX3	KDM6B
PBX3	KLF6
PBX3	LAMA3
PBX3	LAMA5
PBX3	LAPTM5
PBX3	LDB2
PBX3	LHFPL2
PBX3	LIMD1
PBX3	LINC01619
PBX3	LMNA
PBX3	LMO7
PBX3	LOXL2
PBX3	LPCAT1
PBX3	LPP
PBX3	LRCH1
PBX3	LRRFIP1
PBX3	LSAMP
PBX3	LTBP1
PBX3	LYPD6B
PBX3	MACF1
PBX3	MACROD2
PBX3	MAD1L1
PBX3	MAGI1
PBX3	MAGI2
PBX3	MAML2
PBX3	MAML3
PBX3	MAP2
PBX3	MAP3K14
PBX3	MAP3K5
PBX3	MAP4
PBX3	MAP4K4
PBX3	MAPKAP1
PBX3	MAST4
PBX3	MATN2
PBX3	MB21D2
PBX3	MBNL1
PBX3	MBNL2
PBX3	MBP
PBX3	ME3
PBX3	MEIS2
PBX3	MGLL
PBX3	MICAL2
PBX3	MICAL3
PBX3	MID1
PBX3	MIDEAS
PBX3	MIDN
PBX3	MKNK2
PBX3	MNT
PBX3	MOB3A
PBX3	MRPS27
PBX3	MSI2
PBX3	MUSK
PBX3	MYH9
PBX3	MYL6
PBX3	MYLK
PBX3	MYO1B
PBX3	MYOF
PBX3	NABP1
PBX3	NAV1
PBX3	NAV2
PBX3	NAV3
PBX3	NBEA
PBX3	NCALD
PBX3	NCOA1
PBX3	NCOR2
PBX3	NDST1
PBX3	NEDD4L
PBX3	NEDD9
PBX3	NEK6
PBX3	NEK7
PBX3	NFATC2
PBX3	NFIB
PBX3	NIBAN1
PBX3	NPAS3
PBX3	NRG1
PBX3	NRP1
PBX3	NRP2
PBX3	NSMCE2
PBX3	OSBPL3
PBX3	OSBPL9
PBX3	PACS1
PBX3	PACSIN2
PBX3	PALLD
PBX3	PALM2AKAP2
PBX3	PAM
PBX3	PARD3
PBX3	PARD3B
PBX3	PBX1
PBX3	PDE4B
PBX3	PDE4D
PBX3	PDGFC
PBX3	PDHX
PBX3	PDZRN3
PBX3	PFKFB3
PBX3	PHLDB2
PBX3	PHLPP1
PBX3	PIK3R1
PBX3	PIP4K2A
PBX3	PLAC1
PBX3	PLB1
PBX3	PLCB1
PBX3	PLCB4
PBX3	PLCL1
PBX3	PLD1
PBX3	PLEC
PBX3	PLXNA2
PBX3	PMAIP1
PBX3	PPP3CA
PBX3	PRICKLE2
PBX3	PRKAG2
PBX3	PRKCE
PBX3	PRKCH
PBX3	PRPF31
PBX3	PRRX1
PBX3	PRUNE2
PBX3	PTK2
PBX3	PTPRK
PBX3	RAD51B
PBX3	RAI1
PBX3	RAI14
PBX3	RAPGEF1
PBX3	RAPGEF2
PBX3	RAPGEF5
PBX3	RARA
PBX3	RARB
PBX3	RASA3
PBX3	RASGRP3
PBX3	RBFOX2
PBX3	RBM47
PBX3	RBMS1
PBX3	RBMS3
PBX3	RBPJ
PBX3	RERE
PBX3	RFTN1
PBX3	RFX3
PBX3	RGS3
PBX3	RIN3
PBX3	RND3
PBX3	RNF150
PBX3	RPL3
PBX3	RPS6KA2
PBX3	RTN4
PBX3	RUNX1
PBX3	RUNX1T1
PBX3	SAMD4A
PBX3	SASH1
PBX3	SEC14L1
PBX3	SEC24D
PBX3	SEMA3A
PBX3	SEMA3C
PBX3	SEMA4D
PBX3	SEPTIN9
PBX3	SERPINE1
PBX3	SERTAD2
PBX3	SGIP1
PBX3	SH3KBP1
PBX3	SH3RF1
PBX3	SHROOM3
PBX3	SIL1
PBX3	SIPA1L1
PBX3	SIPA1L3
PBX3	SLC39A11
PBX3	SLC8A1
PBX3	SLCO3A1
PBX3	SLIT2
PBX3	SLX4IP
PBX3	SMAD3
PBX3	SMAD7
PBX3	SMG6
PBX3	SMYD3
PBX3	SND1
PBX3	SORL1
PBX3	SPATS2
PBX3	SPATS2L
PBX3	SPECC1L
PBX3	SPTBN1
PBX3	SRC
PBX3	ST7
PBX3	STAMBPL1
PBX3	STARD13
PBX3	SVIL
PBX3	SYNE2
PBX3	SYNJ2
PBX3	SYT1
PBX3	TACC1
PBX3	TANC2
PBX3	TBC1D1
PBX3	TBCD
PBX3	TCF12
PBX3	TCF4
PBX3	TEAD1
PBX3	TENM4
PBX3	TFEB
PBX3	TGFBI
PBX3	TGIF1
PBX3	TGM2
PBX3	THADA
PBX3	THSD4
PBX3	TIAM2
PBX3	TJP2
PBX3	TKT
PBX3	TLE3
PBX3	TLE4
PBX3	TLN2
PBX3	TMEM120B
PBX3	TMEM131L
PBX3	TMEM200A
PBX3	TMEM241
PBX3	TMSB4X
PBX3	TNC
PBX3	TNFAIP8
PBX3	TNIK
PBX3	TNRC6B
PBX3	TNS1
PBX3	TNS3
PBX3	TPM1
PBX3	TRAPPC9
PBX3	TRIO
PBX3	TRPS1
PBX3	TSC22D2
PBX3	TSPAN14
PBX3	TTC28
PBX3	TXNRD1
PBX3	UBE2H
PBX3	UMODL1
PBX3	UNC5C
PBX3	USP10
PBX3	UTRN
PBX3	VAV2
PBX3	VEGFC
PBX3	VEPH1
PBX3	VGLL4
PBX3	VMP1
PBX3	VOPP1
PBX3	VPS13D
PBX3	WIPF1
PBX3	WWC1
PBX3	WWTR1
PBX3	XXYLT1
PBX3	XYLT1
PBX3	YAP1
PBX3	ZBTB20
PBX3	ZBTB38
PBX3	ZC3H4
PBX3	ZFAT
PBX3	ZFHX4
PBX3	ZFP36L1
PBX3	ZFP36L2
PBX3	ZMIZ1
PBX3	ZMYND8
PBX3	ZNF365
PBX3	ZNF385B
PBX3	ZNF407
PBX3	ZNF608
PBX3	ZPLD1
PCBD1	FXYD2
PCGF2	ABCB1
PCGF2	ABCC9
PCGF2	ACADL
PCGF2	ADCYAP1
PCGF2	ADGRL2
PCGF2	ADGRV1
PCGF2	ADRB1
PCGF2	ALX1
PCGF2	ALX3
PCGF2	ANKRD19P
PCGF2	ARX
PCGF2	ASAH2
PCGF2	ATF3
PCGF2	ATRNL1
PCGF2	BARHL1
PCGF2	BARHL2
PCGF2	BARX2
PCGF2	BCL11A
PCGF2	BHLHE22
PCGF2	BMI1
PCGF2	BMP3
PCGF2	BMPR1B
PCGF2	BSX
PCGF2	CACNB2
PCGF2	CASZ1
PCGF2	CBX8
PCGF2	CCDC140
PCGF2	CCDC158
PCGF2	CCNA1
PCGF2	CCND2
PCGF2	CCNJL
PCGF2	CD24
PCGF2	CD38
PCGF2	CD69
PCGF2	CDC20B
PCGF2	CDKN2A
PCGF2	CDX2
PCGF2	CELF2
PCGF2	CHD7
PCGF2	CHRM2
PCGF2	CHRM3
PCGF2	CITED1
PCGF2	CLIC6
PCGF2	COLCA1
PCGF2	CRYBG1
PCGF2	CRYM
PCGF2	CTBS
PCGF2	CTTNBP2
PCGF2	CTXND1
PCGF2	CXCL11
PCGF2	CYP26A1
PCGF2	CYP26B1
PCGF2	DACH1
PCGF2	DBX1
PCGF2	DKK2
PCGF2	DLX1
PCGF2	DLX4
PCGF2	DLX6
PCGF2	DMRTA2
PCGF2	DNAI3
PCGF2	DOCK3
PCGF2	DRGX
PCGF2	DTNA
PCGF2	EBF2
PCGF2	EBF3
PCGF2	EFNA5
PCGF2	EGLN3
PCGF2	ELMOD1
PCGF2	EMX1
PCGF2	EN1
PCGF2	EOMES
PCGF2	EPHA3
PCGF2	EPHA7
PCGF2	ERBB4
PCGF2	ERG
PCGF2	ESR1
PCGF2	ESRP1
PCGF2	ESRRG
PCGF2	EVX1
PCGF2	EVX2
PCGF2	EYA4
PCGF2	FAM184A
PCGF2	FAM47E
PCGF2	FAM98B
PCGF2	FEZF1
PCGF2	FEZF2
PCGF2	FLT3
PCGF2	FOXA1
PCGF2	FOXB1
PCGF2	FOXB2
PCGF2	FOXD3
PCGF2	FOXE1
PCGF2	FOXG1
PCGF2	FOXN4
PCGF2	FOXP2
PCGF2	FRMD4B
PCGF2	FTCDNL1
PCGF2	FZD3
PCGF2	GAD1
PCGF2	GAS2
PCGF2	GATA3
PCGF2	GATA4
PCGF2	GATA6
PCGF2	GATM
PCGF2	GBX1
PCGF2	GBX2
PCGF2	GFI1
PCGF2	GJA3
PCGF2	GLB1L3
PCGF2	GNAL
PCGF2	GPR160
PCGF2	GREB1
PCGF2	GRHL3
PCGF2	GRIA2
PCGF2	GSC
PCGF2	GSX2
PCGF2	HAND1
PCGF2	HAND2
PCGF2	HDAC9
PCGF2	HECW1
PCGF2	HEY2
PCGF2	HHIP
PCGF2	HLF
PCGF2	HMX2
PCGF2	HMX3
PCGF2	HOPX
PCGF2	HOXA1
PCGF2	HOXA3
PCGF2	HOXA4
PCGF2	HOXA5
PCGF2	HOXA7
PCGF2	HOXB1
PCGF2	HOXB3
PCGF2	HOXB6
PCGF2	HOXB7
PCGF2	HOXB8
PCGF2	HOXC12
PCGF2	HOXC13
PCGF2	HOXC4
PCGF2	HOXC6
PCGF2	HOXC8
PCGF2	HOXD1
PCGF2	HOXD13
PCGF2	HOXD3
PCGF2	HPGD
PCGF2	HPSE2
PCGF2	IFNA2
PCGF2	IGF2
PCGF2	IGF2BP1
PCGF2	IGF2BP3
PCGF2	IKZF3
PCGF2	IL26
PCGF2	IRF4
PCGF2	IRF8
PCGF2	ISM1
PCGF2	KCNH5
PCGF2	KCTD1
PCGF2	KLF14
PCGF2	KRT27
PCGF2	LAMP5
PCGF2	LEF1
PCGF2	LEMD1
PCGF2	LHX2
PCGF2	LHX4
PCGF2	LHX5
PCGF2	LHX6
PCGF2	LHX8
PCGF2	LHX9
PCGF2	LIN28B
PCGF2	LINC01551
PCGF2	LMO2
PCGF2	LMO3
PCGF2	LMX1A
PCGF2	LONRF2
PCGF2	LRFN5
PCGF2	LRP2
PCGF2	LYSMD2
PCGF2	MCIDAS
PCGF2	MCOLN3
PCGF2	MCTP1
PCGF2	MECOM
PCGF2	MEIOB
PCGF2	MERTK
PCGF2	MGAT4D
PCGF2	MIER3
PCGF2	MIR17HG
PCGF2	MMP25
PCGF2	MNX1
PCGF2	MPP7
PCGF2	MSC
PCGF2	MSX1
PCGF2	MSX2
PCGF2	MTUS2
PCGF2	MYRIP
PCGF2	NAV3
PCGF2	NCOA7
PCGF2	NCR2
PCGF2	NEFL
PCGF2	NEFM
PCGF2	NEUROD1
PCGF2	NEUROD2
PCGF2	NEUROG2
PCGF2	NFIB
PCGF2	NHLH2
PCGF2	NLGN1
PCGF2	NPAS3
PCGF2	NPBWR1
PCGF2	NPNT
PCGF2	NR2E1
PCGF2	NR3C2
PCGF2	NR5A2
PCGF2	NRG1
PCGF2	NRG4
PCGF2	NRN1
PCGF2	NTNG2
PCGF2	OLIG2
PCGF2	OLIG3
PCGF2	ONECUT2
PCGF2	OSTM1
PCGF2	OTP
PCGF2	OTULINL
PCGF2	OTX1
PCGF2	OTX2
PCGF2	PAQR9
PCGF2	PAX2
PCGF2	PAX5
PCGF2	PAX6
PCGF2	PAX7
PCGF2	PAX9
PCGF2	PCDH10
PCGF2	PCOLCE2
PCGF2	PCSK1
PCGF2	PCSK1N
PCGF2	PDE4D
PCGF2	PDLIM3
PCGF2	PDX1
PCGF2	PGR
PCGF2	PITX2
PCGF2	PKIB
PCGF2	PLA2G7
PCGF2	PLAGL1
PCGF2	PLXDC2
PCGF2	PODXL
PCGF2	POU3F2
PCGF2	POU4F1
PCGF2	POU4F2
PCGF2	POU6F2
PCGF2	PPP1R14C
PCGF2	PRDM12
PCGF2	PRDM13
PCGF2	PRDM14
PCGF2	PRDM6
PCGF2	PREX2
PCGF2	PROK2
PCGF2	PRPF31
PCGF2	PRPF8
PCGF2	PTGER4
PCGF2	PTHLH
PCGF2	PTPRG
PCGF2	PTPRO
PCGF2	PTPRZ1
PCGF2	PURG
PCGF2	RAD21L1
PCGF2	RASSF10
PCGF2	RAX
PCGF2	RBM20
PCGF2	RCN1
PCGF2	RERG
PCGF2	RFX4
PCGF2	RHO
PCGF2	RIMS1
PCGF2	RNF220
PCGF2	ROBO3
PCGF2	RORB
PCGF2	RP1
PCGF2	RSPO2
PCGF2	RSRC1
PCGF2	RTN1
PCGF2	RUNX3
PCGF2	SATB2
PCGF2	SBSPON
PCGF2	SEMA3E
PCGF2	SEMA6A
PCGF2	SFRP2
PCGF2	SHH
PCGF2	SHISA3
PCGF2	SIDT1
PCGF2	SIM2
PCGF2	SIX6
PCGF2	SKAP1
PCGF2	SKAP2
PCGF2	SKOR1
PCGF2	SLC10A4
PCGF2	SLC30A3
PCGF2	SLC32A1
PCGF2	SLC4A10
PCGF2	SLC6A15
PCGF2	SLC6A20
PCGF2	SLC6A4
PCGF2	SLFN13
PCGF2	SNCA
PCGF2	SNTG1
PCGF2	SNX10
PCGF2	SOBP
PCGF2	SORBS2
PCGF2	SOX17
PCGF2	SOX5
PCGF2	SOX6
PCGF2	SOX9
PCGF2	SP8
PCGF2	SPAG6
PCGF2	SPECC1
PCGF2	SPTB
PCGF2	SPTSSB
PCGF2	SPX
PCGF2	ST8SIA6
PCGF2	SYCP2L
PCGF2	TAFA2
PCGF2	TAL1
PCGF2	TBC1D30
PCGF2	TBX18
PCGF2	TBX20
PCGF2	TBX4
PCGF2	TCF24
PCGF2	TCHH
PCGF2	TFAP2B
PCGF2	TLL1
PCGF2	TLX1
PCGF2	TLX3
PCGF2	TMEFF2
PCGF2	TMEM178A
PCGF2	TMEM196
PCGF2	TMEM255A
PCGF2	TNFAIP8L3
PCGF2	TNFRSF11A
PCGF2	TRIM36
PCGF2	TRIM71
PCGF2	TRMO
PCGF2	UCP1
PCGF2	UNCX
PCGF2	VCAN
PCGF2	VGLL2
PCGF2	VSNL1
PCGF2	VSX1
PCGF2	WIF1
PCGF2	ZDBF2
PCGF2	ZEB1
PCGF2	ZEB2
PCGF2	ZFHX4
PCGF2	ZFPM2
PCGF2	ZIC1
PCGF2	ZIC2
PCGF2	ZIC4
PCGF2	ZIC5
PCGF2	ZNF608
PCGF2	ZNF782
PCGF2	ZPBP2
PCGF2	ZSWIM5
PDCD11	FASLG
PDX1	ABLIM1
PDX1	ADA
PDX1	ADAMTSL1
PDX1	ADGRV1
PDX1	AFF1
PDX1	AGAP1
PDX1	AGBL4
PDX1	AHCYL2
PDX1	AKAP6
PDX1	ALCAM
PDX1	ALK
PDX1	AMBRA1
PDX1	AMPD3
PDX1	ANK3
PDX1	ANKRD6
PDX1	ANKS1B
PDX1	ANXA2
PDX1	AP3B1
PDX1	APBB2
PDX1	APP
PDX1	ARHGAP10
PDX1	ARHGAP24
PDX1	ARHGAP26
PDX1	ARHGAP42
PDX1	ARHGEF10L
PDX1	ARHGEF28
PDX1	ARHGEF3
PDX1	ARID1B
PDX1	ARID5B
PDX1	ASAP1
PDX1	ATP6AP1L
PDX1	ATP8A1
PDX1	ATRNL1
PDX1	AUTS2
PDX1	BACH2
PDX1	BBX
PDX1	BCAR3
PDX1	BCL9
PDX1	BCOR
PDX1	BCR
PDX1	C6
PDX1	CACHD1
PDX1	CACNA1A
PDX1	CACNA1D
PDX1	CACNA2D1
PDX1	CACNA2D3
PDX1	CACNB2
PDX1	CACUL1
PDX1	CADM1
PDX1	CADPS
PDX1	CAMK2D
PDX1	CAMKMT
PDX1	CARMIL1
PDX1	CASR
PDX1	CAST
PDX1	CASZ1
PDX1	CBFA2T2
PDX1	CBLB
PDX1	CCSER1
PDX1	CDC42BPA
PDX1	CDH18
PDX1	CDH2
PDX1	CDH22
PDX1	CDK14
PDX1	CDK6
PDX1	CHD6
PDX1	CHD7
PDX1	CHN1
PDX1	CHN2
PDX1	CMIP
PDX1	CNKSR3
PDX1	CNTN1
PDX1	CNTN4
PDX1	CNTN5
PDX1	CNTNAP2
PDX1	COL22A1
PDX1	COL28A1
PDX1	CPNE4
PDX1	CPQ
PDX1	CRACD
PDX1	CRACDL
PDX1	CRADD
PDX1	CREB5
PDX1	CSMD1
PDX1	CSRNP3
PDX1	CTBP2
PDX1	CTC1
PDX1	CTNNA1
PDX1	CTNNA2
PDX1	CTNND2
PDX1	CUX1
PDX1	DAAM1
PDX1	DAB1
PDX1	DAPK1
PDX1	DCDC1
PDX1	DCLK1
PDX1	DENND2B
PDX1	DGKB
PDX1	DIP2C
PDX1	DIS3L2
PDX1	DLEU1
PDX1	DLG1
PDX1	DLG2
PDX1	DMD
PDX1	DOCK1
PDX1	DOCK10
PDX1	DOCK4
PDX1	DPP6
PDX1	DST
PDX1	DTNA
PDX1	DTNBP1
PDX1	DYM
PDX1	DYNC1I1
PDX1	DYRK1A
PDX1	ECE1
PDX1	EFNA5
PDX1	EHF
PDX1	EHMT1
PDX1	EIF4G3
PDX1	ELAVL4
PDX1	ELF1
PDX1	ELL2
PDX1	ELMO1
PDX1	ELP4
PDX1	EPAS1
PDX1	EPB41L2
PDX1	EPB41L3
PDX1	ERC1
PDX1	ESRRG
PDX1	ETS1
PDX1	ETV6
PDX1	EXOC4
PDX1	EXOC6B
PDX1	EXTL3
PDX1	FAM107B
PDX1	FAM135B
PDX1	FAM13A
PDX1	FARP1
PDX1	FGD4
PDX1	FGGY
PDX1	FHIT
PDX1	FILIP1L
PDX1	FNDC3B
PDX1	FOCAD
PDX1	FOXN3
PDX1	FOXP1
PDX1	FOXP2
PDX1	FRYL
PDX1	FTO
PDX1	FYN
PDX1	GABRB3
PDX1	GALNT10
PDX1	GALNTL6
PDX1	GCK
PDX1	GDA
PDX1	GLIS3
PDX1	GMDS
PDX1	GNA12
PDX1	GPD2
PDX1	GPM6A
PDX1	GPRIN3
PDX1	GRB10
PDX1	GRIA3
PDX1	GRIK2
PDX1	GRIN2A
PDX1	GRIP1
PDX1	GSE1
PDX1	GTDC1
PDX1	HDAC4
PDX1	HDAC9
PDX1	HIPK2
PDX1	HIVEP2
PDX1	HIVEP3
PDX1	HNF4A
PDX1	IAPP
PDX1	IGF1R
PDX1	IMMP2L
PDX1	INPP5A
PDX1	INS
PDX1	ITPR1
PDX1	ITPR2
PDX1	ITSN1
PDX1	JAKMIP2
PDX1	JARID2
PDX1	JAZF1
PDX1	KAT6B
PDX1	KCNH1
PDX1	KCNK1
PDX1	KCNMA1
PDX1	KCNMB2
PDX1	KDM4B
PDX1	KDM4C
PDX1	KHDRBS3
PDX1	KIF13A
PDX1	KSR2
PDX1	LARGE1
PDX1	LCOR
PDX1	LDB2
PDX1	LDLRAD3
PDX1	LDLRAD4
PDX1	LHFPL2
PDX1	LIMCH1
PDX1	LINC01619
PDX1	LMO1
PDX1	LMO7
PDX1	LPP
PDX1	LRBA
PDX1	LRIG1
PDX1	LSAMP
PDX1	MACF1
PDX1	MACROD2
PDX1	MAGI1
PDX1	MAGI2
PDX1	MAML3
PDX1	MAN1C1
PDX1	MAP2
PDX1	MAP2K5
PDX1	MAP4K4
PDX1	MAPK10
PDX1	MAPRE2
PDX1	MARCHF1
PDX1	MAST4
PDX1	MBNL1
PDX1	MBNL2
PDX1	MCC
PDX1	MCF2L2
PDX1	MCTP2
PDX1	ME3
PDX1	MEIS1
PDX1	MEIS2
PDX1	MID1
PDX1	MLIP
PDX1	MRTFB
PDX1	MSI2
PDX1	MTMR7
PDX1	MTSS1
PDX1	MTUS1
PDX1	MTUS2
PDX1	MYO16
PDX1	MYO18B
PDX1	MYO1B
PDX1	MYO1D
PDX1	MYT1L
PDX1	NALCN
PDX1	NAV2
PDX1	NBAS
PDX1	NBEA
PDX1	NCALD
PDX1	NCAM1
PDX1	NCOR2
PDX1	NEDD4L
PDX1	NEDD9
PDX1	NEGR1
PDX1	NEO1
PDX1	NFASC
PDX1	NFIA
PDX1	NLGN1
PDX1	NPAS3
PDX1	NR3C2
PDX1	NRCAM
PDX1	NRG1
PDX1	NRG3
PDX1	NRP1
PDX1	NRXN1
PDX1	NSMCE2
PDX1	NYAP2
PDX1	PACRG
PDX1	PAM
PDX1	PAPPA2
PDX1	PARD3
PDX1	PARD3B
PDX1	PBX1
PDX1	PBX3
PDX1	PCLO
PDX1	PCNX2
PDX1	PCP4
PDX1	PCSK1
PDX1	PCSK2
PDX1	PDE3A
PDX1	PDE4B
PDX1	PDE4D
PDX1	PDE8B
PDX1	PDLIM5
PDX1	PDZRN3
PDX1	PEX14
PDX1	PHACTR2
PDX1	PHLDB2
PDX1	PHLPP1
PDX1	PKIB
PDX1	PKP4
PDX1	PLB1
PDX1	PLCB1
PDX1	PLCB4
PDX1	PLCL2
PDX1	PLD1
PDX1	PLEKHA5
PDX1	PLEKHA6
PDX1	PLEKHM3
PDX1	PLXNA2
PDX1	PPM1H
PDX1	PPM1L
PDX1	PRKAG2
PDX1	PRKCE
PDX1	PRKCH
PDX1	PRKN
PDX1	PRPF31
PDX1	PRUNE2
PDX1	PSD3
PDX1	PTK2
PDX1	PTPRD
PDX1	PTPRM
PDX1	RABGAP1L
PDX1	RAD51B
PDX1	RAI1
PDX1	RALGAPA2
PDX1	RALGPS1
PDX1	RAP1GAP2
PDX1	RAPGEF1
PDX1	RAPGEF4
PDX1	RAPGEF5
PDX1	RAPGEF6
PDX1	RASGEF1B
PDX1	RBFOX3
PDX1	RBM47
PDX1	RBPJ
PDX1	RBPMS
PDX1	RELN
PDX1	RERE
PDX1	RFX3
PDX1	RFX6
PDX1	RHO
PDX1	RNF150
PDX1	ROBO1
PDX1	ROBO2
PDX1	RTN1
PDX1	RTN4
PDX1	RUNX1
PDX1	RUNX1T1
PDX1	SAMD3
PDX1	SAMD4A
PDX1	SDK1
PDX1	SEM1
PDX1	SEMA6A
PDX1	SEMA6D
PDX1	SIL1
PDX1	SIM1
PDX1	SIPA1L1
PDX1	SIPA1L2
PDX1	SIPA1L3
PDX1	SLC14A2
PDX1	SLC22A23
PDX1	SLC2A13
PDX1	SLC39A11
PDX1	SLC44A1
PDX1	SLC6A6
PDX1	SLC8A1
PDX1	SLC9A9
PDX1	SLCO3A1
PDX1	SMAD7
PDX1	SMARCA2
PDX1	SMYD3
PDX1	SND1
PDX1	SNX29
PDX1	SORBS1
PDX1	SORBS2
PDX1	SORL1
PDX1	SOX5
PDX1	SOX6
PDX1	SPAG16
PDX1	SPAG9
PDX1	SPIDR
PDX1	SPOCK1
PDX1	SPTBN1
PDX1	SRBD1
PDX1	ST18
PDX1	STARD13
PDX1	STK39
PDX1	STXBP5
PDX1	STXBP6
PDX1	SUSD4
PDX1	SYBU
PDX1	SYNE1
PDX1	SYNE2
PDX1	SYT16
PDX1	TACC2
PDX1	TBC1D1
PDX1	TBC1D5
PDX1	TBC1D8
PDX1	TBXAS1
PDX1	TCF12
PDX1	TCF4
PDX1	TEAD1
PDX1	TENM3
PDX1	TENM4
PDX1	TGFBR3
PDX1	THADA
PDX1	TIAM1
PDX1	TIAM2
PDX1	TMC1
PDX1	TMCC3
PDX1	TMEM108
PDX1	TMEM117
PDX1	TMEM132B
PDX1	TMEM163
PDX1	TNFAIP8
PDX1	TNIK
PDX1	TNRC6B
PDX1	TNS3
PDX1	TPD52
PDX1	TPK1
PDX1	TPRG1
PDX1	TRAK1
PDX1	TRAPPC9
PDX1	TRIM2
PDX1	TRIO
PDX1	TRPM3
PDX1	TRPS1
PDX1	TSHZ1
